link,score,name,play_count,domain
http://www.le.com/tv/10000478.html,8.0,妻子的秘密 未删减版,52870399,le
http://www.le.com/tv/96451.html,7.8,返城年代,6534372,le
http://www.le.com/tv/96233.html,7.0,其实我很在乎你,6528412,le
http://www.le.com/tv/93499.html,7.0,无贼,44605252,le
http://www.le.com/tv/10008852.html,8.0,草帽警察未删减版,8352104,le
http://www.le.com/tv/10003423.html,8.0,天使的城,99741777,le
http://www.le.com/tv/10014652.html,8.5,芈月笑传,64401188,le
http://www.le.com/tv/10010771.html,7.0,春江英雄之秀才遇到兵,144820348,le
http://www.le.com/tv/10011915.html,7.0,左手劈刀,102305681,le
http://www.le.com/tv/10010134.html,9.5,爸爸父亲爹,84861675,le
http://www.le.com/tv/10010235.html,8.5,福根进城,112378086,le
http://www.le.com/tv/10009311.html,8.0,我的抗战之铁血轻奇兵,16746808,le
http://www.le.com/tv/10009292.html,8.0,坐88路车回家,18582993,le
http://www.le.com/tv/10007611.html,8.1,别叫我兄弟,67355573,le
http://www.le.com/tv/10002961.html,9.0,剧场,11317281,le
http://www.le.com/tv/10008665.html,8.9,少年四大名捕未删减版,140865044,le
http://www.le.com/tv/10009366.html,,聊斋新编,122875939,le
http://www.le.com/tv/10010707.html,,最佳前男友,288204969,le
http://www.le.com/tv/10004596.html,8.6,刑警队长,137696900,le
http://www.le.com/tv/10009711.html,8.0,国产大英雄,18538620,le
http://www.le.com/tv/10008942.html,9.2,我的老师是传奇,297840787,le
http://www.le.com/tv/10011477.html,9.0,克拉之恋,15064856,le
http://www.le.com/tv/10002351.html,8.0,活色生香未删减版,239791057,le
http://www.le.com/tv/10017122.html,,戴流苏耳环的少女,86419426,le
http://www.le.com/tv/10014978.html,8.8,芈月传独家幕后花絮,950519434,le
http://www.le.com/tv/10014649.html,8.5,极速看懂芈月传,122854980,le
http://www.le.com/tv/10008919.html,8.9,虎妈猫爸,698565977,le
http://www.le.com/tv/10006022.html,9.0,何以笙箫默,978140581,le
http://www.le.com/tv/10009118.html,6.9,陆琪广告喵,31841261,le
http://www.le.com/tv/10013141.html,8.2,历史永远铭记,3484717,le
http://www.le.com/tv/10008639.html,8.0,泪洒女人花,24784049,le
http://www.le.com/tv/94325.html,8.0,爸爸快长大,71792518,le
http://www.le.com/tv/10008386.html,7.5,隋唐英雄之薛刚反唐,87475920,le
http://www.le.com/tv/10002960.html,6.0,邻居也疯狂,34775888,le
http://www.le.com/tv/10016045.html,9.0,温州两家人,31761552,le
http://www.le.com/tv/10008376.html,9.0,甄嬛传之鸾凤还巢,126522683,le
http://www.le.com/tv/10002421.html,8.0,锦绣缘华丽冒险,296681145,le
http://www.le.com/tv/10008226.html,8.5,活色生香,379613216,le
http://www.le.com/tv/10008495.html,7.0,信访局长,2528166,le
http://www.le.com/tv/10008853.html,7.5,暖男的爱情与战争,7850523,le
http://www.le.com/tv/92961.html,8.0,新京华烟云,16855235,le
http://www.le.com/tv/10008247.html,8.5,隋唐英雄之薛刚反唐未删减版,52849052,le
http://www.le.com/tv/10008615.html,8.3,九星天辰诀,23511780,le
http://www.le.com/tv/84519.html,8.5,出关,15373114,le
http://www.le.com/tv/10008496.html,7.5,不能没有家,18521315,le
http://www.le.com/tv/10008147.html,8.0,猎魔,25377548,le
http://www.le.com/tv/10008512.html,8.0,如果爱可以重来,18629128,le
http://www.le.com/tv/10004216.html,8.2,兵变1929,21514537,le
http://www.le.com/tv/10008936.html,8.5,猜拳,20520971,le
http://www.le.com/tv/10008103.html,8.0,杀寇决,41677108,le
http://www.le.com/tv/10007912.html,8.0,当人心遇上仁心,22351686,le
http://www.le.com/tv/10008209.html,6.5,我们家的微幸福生活,19629959,le
http://www.le.com/tv/10008166.html,8.5,天和贴吧,5343884,le
http://www.le.com/tv/10008534.html,8.5,别让我看见,24058491,le
http://www.le.com/tv/10008720.html,8.5,麻雀春天,30777476,le
http://www.le.com/tv/10008703.html,7.5,突围突围,28670489,le
http://www.le.com/tv/10008999.html,8.0,边关烽火情,26645997,le
http://www.le.com/tv/96408.html,6.5,嘿！真不是闹着玩的,36856767,le
http://www.le.com/tv/10008153.html,9.1,何以笙箫默精华版,5393488,le
http://www.le.com/tv/10002959.html,8.0,末代皇帝传奇,21057174,le
http://www.le.com/tv/10007607.html,7.5,寒冬,46770209,le
http://www.le.com/tv/10008711.html,8.9,张震讲故事,38456952,le
http://www.le.com/tv/10008822.html,8.0,婆媳的战国时代,49995900,le
http://www.le.com/tv/10008170.html,8.0,战魂,53311134,le
http://www.le.com/tv/10005297.html,8.7,劲舞青春,89269702,le
http://www.le.com/tv/10010551.html,8.0,来自未来的史密特,143084160,le
http://www.le.com/tv/10003306.html,8.5,敢爱,64997918,le
http://www.le.com/tv/10010689.html,7.0,神机妙算刘伯温未删减版,39841941,le
http://www.le.com/tv/10009328.html,7.5,爱你一生,13096714,le
http://www.le.com/tv/10010767.html,8.3,大道通天,9138294,le
http://www.le.com/tv/10008321.html,8.9,石敢当之雄峙天东,145685938,le
http://www.le.com/tv/10007608.html,8.4,天生要完美,129996126,le
http://www.le.com/tv/10004666.html,8.6,医馆笑传,671835163,le
http://www.le.com/tv/10003536.html,8.5,摩登家庭第六季,34565334,le
http://www.le.com/tv/10009986.html,8.0,配角逆袭事务所,17061391,le
http://www.le.com/tv/10010200.html,8.0,乱入乾坤,7144033,le
http://www.le.com/tv/10007587.html,8.9,废柴联盟第六季,1543380,le
http://www.le.com/tv/10009806.html,8.5,多面男神刘恺威,10846342,le
http://www.le.com/tv/10009805.html,8.5,刘恺威天天见,5415035,le
http://www.le.com/tv/10011514.html,7.6,仙侠剑未删减版,6569088,le
http://www.le.com/tv/10010268.html,,天眼,1192163,le
http://www.le.com/tv/10011255.html,9.9,神犬小七未删减版,6034371,le
http://www.le.com/tv/10010155.html,9.9,神犬小七,194815475,le
http://www.le.com/tv/10012091.html,8.0,太行山上央视版,5095792,le
http://www.le.com/tv/10010831.html,7.0,音乐CLUB,327875,le
http://www.le.com/tv/10010205.html,9.8,冰与火的青春,243066308,le
http://www.le.com/tv/10010686.html,8.0,马天宇712生日快乐,162318,le
http://www.le.com/tv/10010258.html,7.9,生死兄弟情,6185240,le
http://www.le.com/tv/10010453.html,8.2,微晓的祝福,555246,le
http://www.le.com/tv/10006977.html,7.9,两生花,302139088,le
http://www.le.com/tv/10009713.html,7.0,吃货复仇者联盟,400531,le
http://www.le.com/tv/10009337.html,8.5,烽火英雄传未删减版,43284536,le
http://www.le.com/tv/10009396.html,7.8,大江东去,7248259,le
http://www.le.com/tv/10009498.html,7.5,傲魂之活死人,15513096,le
http://www.le.com/tv/10001976.html,8.7,婚前协议,22539672,le
http://www.le.com/tv/10009312.html,7.0,出关 完整版,7786951,le
http://www.le.com/tv/10008806.html,8.3,锦绣缘华丽冒险未删减版,24123752,le
http://www.le.com/tv/75184.html,7.5,身边的幸福,15788348,le
