rating2,ranking2,link,style,year,share3,actors4,actors2,thumbs_up,seasons,ranking3,name3,show_theatre,share2,name1,episodes,douban_score,share4,name2,length,rating4,show_date,play_count,show_time,actors1,ranking1,name4,location,aid1,rating1,ranking4,thumbs_down,title,production_company,aid4,share1,id,did,aid2,douban_num,score,show_platform,language,first_show,actors3,rating3,director,writer,aid3
0.44815789473684214,13.0,https://movie.douban.com/subject/25844435/,剧情/爱情/战争,2014,1.083684210526316,姬他,刘涛,,1,14.31578947368421,广东卫视,,1.1878947368421053,辽宁卫视,45,6,,河北卫视, 40分钟,,2014年11月25日,,,张嘉译,10.38888888888889,,中国大陆,,0.49861111111111117,,,花红花火,海宁晴心影视文化、西安乐乐影视制作、浙江强视传媒股份有限公司,,1.3166666666666669,25844435,,,364,,扬州新闻频道,,2014-11-25(中国大陆),聂远,0.41136842105263155,张汉杰,海飞,
,,https://movie.douban.com/subject/25869233/,喜剧,2014,,贝利·宝顿,凯蒂·史蒂文斯,,3,,,,,,8,6.6,,, 20分钟,,,,,丽塔·沃尔克,,,美国,,,,,假亦真 第一季,,,,25869233,,,1476,,,,2014-04-22(美国),格雷格·萨克因,,Jamie Travis,Dana Goodman,
,,https://movie.douban.com/subject/25738771/,剧情,2014,,唐诗咏,钟嘉欣,,1,,,,,,30,5.8,,, 40,,,,2014年9月8日20:30,陈展鹏,,,香港,,,,,大药坊,香港电视广播有限公司,,,25738771,,,1321,,"TVB翡翠台、高清翡翠台
[1]",,2014-09-08(香港),黄浩然,,徐正康,罗宗耀,
,,https://movie.douban.com/subject/24695903/,喜剧,2014,,Craig Frank,金格·贡萨加,,1,,,,,,13,7.5,,, 22分钟,,,,,Blake Lee,,,美国,,,,,一夜寻情记,,,,24695903,,,1384,,,,2014-02-26(美国),凯特·萨姆赛斯,,乔恩·卢卡斯,乔恩·卢卡斯,
,,https://movie.douban.com/subject/6974542/,剧情,2012,,塚本高史,泷本美织,,1,,,,,,11,7,,,,,2012年01月10日,,,向井理,,,日本,,,,,HUNGRY!,日本关西电视台,,,6974542,,,2120,,,,2012-01-10,国仲凉子,,本橋圭太,大森美香,
,,https://movie.douban.com/subject/6939560/,剧情/传记,2013,,尹君正,古巨基,,1,,,,,,40,6.4,,,,,,,,赵立新,,,中国大陆,,,,,曹操,,,,6939560,,,273,,,,2015-09-07(中国大陆),韩雪,,胡玫,金乐石,
,,https://movie.douban.com/subject/6874354/,动画,2012,,琳达·卡德里尼,克里斯汀·沙尔,,2,,,,,,20,9.3,,, 22分钟,,,,,杰森·雷特,,,美国,,,,,怪诞小镇 第一季,迪士尼,,,6874354,,,6157,,,,2012-06-16,Alex Hirsch,,Joe Pitt,Alex Hirsch,
,,https://movie.douban.com/subject/6755916/,剧情/爱情,2011,,Pope Tanawat Wattanaputi,Nadech,,1,,,,,,21,7.8,,, 前3集90分钟，第4集开始由于泰国洪灾影响减为60分钟一集,,,,,尤拉萨雅·斯帕邦德,,,泰国,,,,,爱与罚,Lakorn Thai,,,6755916,,,907,,,,2011-10-28,Natwanar Wongwarsanar,,P'Aew,Busaba Pah Fun(原著作者),
,,https://movie.douban.com/subject/6536291/,剧情/古装,2013,,长谷川博己,西岛秀俊,,1,,,,,,50,7.4,,, 45分钟,,,,,绫濑遥,,,日本,,,,,八重之樱,NHK电视台,,,6536291,,,1222,,,,2013-01-06(日本),小田切让,,加藤拓,山本睦美,
,,https://movie.douban.com/subject/5989837/,剧情,2011,,甘婷婷,沈海蓉,,1,,,,,,30,5.9,,, 46分钟,,,,2012年7月3日,姜大卫,,,中国大陆,,,,,被遗弃的秘密,于正工作室,,,5989837,,,408,,高清娱乐台,,2011-11-13(中国大陆),乔振宇,,袁英明,沈芷凝,
,,https://movie.douban.com/subject/2131949/,喜剧/音乐,2007,,布雷特·麦肯齐,克里斯汀·沙尔,,1,,,,,,12,8.8,,, 25分钟,,,,,罗伯·布莱顿,,,美国,,,,,弦乐航班 第一季,,,,2131949,,,606,,,,2007-06-17,瑞斯·达比,,詹姆斯·博宾,詹姆斯·博宾,
,,https://movie.douban.com/subject/6018992/,历史,2011,,牛莉,沙溢,,1,,,,,,30,7.6,,, 40分钟,,,,5月27日起,邵兵,,,中国大陆,,,,,血战长空,世纪长龙影视股份有限公司,,,6018992,,,260,,绍兴公共频道,,,李依晓,,高希希,江奇涛,
,,https://movie.douban.com/subject/2033327/,剧情,2005,,京野ことみ,松嶋菜々子,,1,,,,,,11,8.5,,,,,,,,江口洋介,,,日本,,,,,救命病栋24小时 第3季,,,,2033327,,,1181,,,,2005-01-11(日本),香川照之,,若松节朗,福田靖,
,,https://movie.douban.com/subject/2003755/,剧情/爱情,1996,,細川直美,大泽隆夫,,1,,,,,,12,7.7,,,,,,,,酒井法子,,,日本,,,,,星之金币续集,,,,2003755,,,1153,,,,1996-10-09(日本),竹野内丰,,吉野洋,山崎淳也,
,,https://movie.douban.com/subject/1781621/,动画/家庭/喜剧,1960,,Bea Benaderet,Jean Vander Pyl,,6,,,,,,28,8.7,,, 30分钟,,,,,艾伦·里德,,,美国,,,,,摩登原始人 第一季,,,,1781621,,,21901,,,,1960-09-30(美国),Mel Blanc,,约瑟夫·巴伯拉,约瑟夫·巴伯拉,
,,https://movie.douban.com/subject/1477321/,剧情/爱情,2005,,广末凉子,深津绘里,,1,,,,,,11,7.8,,,,,,,,妻夫木聪,,,日本,,,,,慢舞,,,,1477321,,,1948,,,,2005-07-04(日本),藤木直人,,永山耕三,卫藤凛,
,,https://movie.douban.com/subject/1949521/,剧情/惊悚,1996,,关宝慧,陈启泰,,1,,,,,,20,7.9,,, 45分钟,,,,,张可颐,,,香港,,,,,地狱天使,,,,1949521,,,637,,,,1996-12-09,苏玉华,,李艳芳,邱梅圆,
,,https://movie.douban.com/subject/1428073/,冒险/剧情/历史,1998,,皮埃尔·阿迪提,奥内拉·穆蒂,,1,,,,,,4,8.1,,, 400分钟(法国) / 382 分钟(德国二集版) / 400分钟(阿根廷),,,,,杰拉尔·德帕迪约,,,法国/德国/意大利,,,,,基督山伯爵,,,,1428073,,,5127,,,,1998-09-07(法国),让·雷谢夫,,荷赛·达阳,迪戴尔·德科恩,
,,https://movie.douban.com/subject/1424735/,喜剧,2005,,娜丁·维拉兹盖兹,伊桑·苏普利,,1,,,,,,24,7.9,,, 30分钟,,,,,杰森·李,,,美国,,,,,愚人善事 第一季,,,,1424735,,,666,,,,2005-09-20,杰米·普莱斯利,,Gregory Thomas Garcia,Gregory Thomas Garcia,
,,https://movie.douban.com/subject/26649888/,剧情,2016,,富田靖子,铃木京香,,1,,,,,,5,8.4,,, 50分钟,,,,,丰川悦司,,,日本,,,,,荒地之恋,TBS,,,26649888,,,762,,,,2016-01-09(日本),田口智朗,,渡边孝好,ねじめ正一（原作）,
,,https://movie.douban.com/subject/26641348/,剧情,2015,,牛丽燕,刘小锋,,1,,,,,,43,4.5,,,,,2015年11月12日,,,于震,,,中国大陆,,,,,炮神,天沐影业、广州影视、北京中视广经、天视卫星、南宁电视台,,,26641348,,,291,,"河南都市频道
[3]",,2015-11-12(中国大陆),张光北,,王飞,张强,
,,https://movie.douban.com/subject/26337980/,剧情,2015,,路易斯·古兹曼,邦妮· 萨默维尔,,2,,,,,,18,8.1,,, 40分钟,,,,,马西娅·盖伊·哈登,,,美国,,,,,黑色警报 第一季,,,,26337980,,,585,,,,2015-09-30(美国),艾米丽·阿琳·林德,,大卫·塞梅尔,迈克尔·谢兹曼,
,,https://movie.douban.com/subject/26219218/,剧情/悬疑,2016,,孙淳,袁弘,,1,,,,,,36,7.5,,, 45分钟,,2016年3月11日,,,张歆艺,,,中国大陆,,,,,穿越谜团,海润影视集团等,,,26219218,,,389,,"爱奇艺
[3]",,2016-03-11(中国大陆),江珊,,沈严,邱永懿,
,,https://movie.douban.com/subject/25889156/,科幻/惊悚,2014,,安德里亚·罗斯,布莱恩·范·霍尔特,,0,,,,,,6,7.5,,, 60,,,,,翠西亚·希弗,,,美国,,,,,升天号,,,,25889156,,,790,,,,2014-12-15(美国),Brandon P Bell,,Stephen Williams,Philip Levens,
,,https://movie.douban.com/subject/4030427/,剧情/爱情/古装,2010,,李钟赫,吴智昊,,1,,,,,,24,7.4,,, 60分钟,,,,2010年1月6日,张赫,,,韩国,,,,,推奴,韩国KBS电视台,,,4030427,,,1059,,韩国KBS2电视台,,2010-01-06(韩国),李多海,,郭安贞,千成日,
,,https://movie.douban.com/subject/3894890/,剧情,2009,,薮宏太,黑木明纱,,1,,,,,,11,8,,, 45分钟,,,,2009年7月09日,草剪刚,,,日本,,,,,黑道看护,富士电视台,,,3894890,,,1876,,,,2009-07-09(日本),山本裕典,,西谷弘,古家和尚,
,,https://movie.douban.com/subject/3894878/,喜剧/惊悚,2009,,渡哲也,深田恭子,,1,,,,,,10,6.3,,,,,2009/07/18,,,长濑智也,,,日本,,,,,华丽的间谍,日本电视台,,,3894878,,,2145,,,,2009-07-18(日本),杏,,大谷太郎,君塚良一,
,,https://movie.douban.com/subject/3158775/,剧情/爱情/传记,2006,,黄少祺,余文乐,,1,,,,,,40,7,,, 44分钟,,,,2006-8-24,杨恭如,,,香港,,,,,浴火凤凰,中国文联音像出版社,,,3158775,,,419,,"哈尔滨电视台影视频道
[16]",,2006-08-30,方中信,,王晶,王晶,
,,https://movie.douban.com/subject/1864233/,剧情/爱情/犯罪,2000,,陈法蓉,李南星,,1,,,,,,20,7.7,,, 45,,,,,张智霖,,,新加坡,,,,,扫冰者,,,,1864233,,,428,,,,2000,连凯,,袁再显,钟继昌,
,,https://movie.douban.com/subject/1775328/,爱情,1989,,玛格丽特·惠顿,Dinah Lenney,,1,,,,,,13,9.1,,, 60分钟,,,,,克里斯托弗·卡赞诺夫,,,美国,,,,,浪漫之旅,,,,1775328,,,351,,,,1989-01-18(美国),埃林·萨贝拉,,Harry Harris,Sally Robinson,
,,https://movie.douban.com/subject/1481066/,剧情/科幻,1997,,小原裕贵,堂本光一,,1,,,,,,10,8.6,,, 40分钟,,,,,堂本刚,,,日本,,,,,我們的勇氣,,,,1481066,,,1633,,,,1997-10-18,宝生舞,,"堤幸彥,池田健司",小原信治,
,,https://movie.douban.com/subject/1456202/,动画,1988,,佐佐木望,竹村拓,,1,,,,,,39,8.6,,, 30分钟,,,,,草尾毅,,,日本,,,,,魔神坛斗士,,,,1456202,,,13498,,,,1988-04-30(日本),中村大树,,池田成,矢立肇,
,,https://movie.douban.com/subject/26820548/,剧情/爱情,2016,,赵宝儿,金英光,,1,,,,,,16,6.2,,, 60分钟,,,,2016年10月24日,秀爱,,,韩国,,,,,住在我家的男人,KBS,,,26820548,,,702,,KBS2电视台,,2016-10-24(韩国),李洙赫,,金廷珉,김은정,
,,https://movie.douban.com/subject/25456454/,剧情,2013,,利重剛,剛力彩芽,,1,,,,,,10,7.1,,, 45分钟,,2013-10-11,,,長瀬智也,,,日本,,,,,黑河内,TBS,,,25456454,,,1883,,,,2013-10-11(日本),香椎由宇,,渡瀬暁彦,いずみ吉紘,
,,https://movie.douban.com/subject/25790193/,爱情,2014,,金东硕,李多寅,,1,,,,,,4,6.7,,, 20分钟,,,,,李起光,,,韩国,,,,,二十岁,电影树，iHQ,,,25790193,,,1113,,,,2014-01-06(韩国),金惠志,,黄俊赫,金恩珠,
,,https://movie.douban.com/subject/24882847/,剧情/家庭,2013,,王智慧,金所炫,,1,,,,,,20,6.5,,, 70分钟,,,,,崔智友,,,韩国,,,,,奇怪的家政妇,,,,24882847,,,708,,,,2013-09-23(韩国),李成宰,,金亨植,白云植,
,,https://movie.douban.com/subject/24840627/,剧情,2014,,郝平,翟天临,,1,,,梦想剧场,,,48,6.3,,, 40分钟,,,,2014年7月14日,姚芊羽,,,中国大陆,,,,,大当家,浙江华策影视股份有限公司,,,24840627,,,503,,"东方卫视
[14]",,2014-04-17(中国大陆),张晨光,,卢伦常,张华标,
,,https://movie.douban.com/subject/24887142/,剧情,2014,,Howard Charles,汤姆·伯克,,3,,,,,,10,7.2,,, 60分钟,,,,,桑地亚哥·卡布瑞拉,,,英国,,,,,火枪手 第一季,,,,24887142,,,907,,,,2014-01-19(英国),亚历山德拉·道灵,,托比·海恩斯,亚历山大·仲马,
,,https://movie.douban.com/subject/25809281/,剧情/爱情/家庭,2016,,马境,郑昊,,1,,,,,,35,7.5,,, 45分钟,,2016年3月7日,,,黄志忠,,,中国大陆,,,,,生命中的好日子,幸福蓝海影视文化集团、润禾文化传媒有限公司,,,25809281,,,535,,"陕西一套
[3]",,2016-02-29(中国大陆),吴越,,董亚春,杨骏,
,,https://movie.douban.com/subject/25723209/,剧情/犯罪,2014,,池内博之,绫野刚,,1,,,,,,11,6.4,,, 45分钟,,,,,向井理,,,日本,,,,,S-最后的警官,,,,25723209,,,2653,,,,2014-01-12(日本),吹石一惠,,平野俊一,古家和尚,
,,https://movie.douban.com/subject/24522433/,喜剧,2013,,塔姆拉 卡瑞,萨拉·哈德兰,,2,,,,,,6,7.8,,, 30分钟,,,,,拉塞尔·托维,,,英国,,,,,职介破事儿 第一季,,,,24522433,,,766,,,,2013-04-29,Jo Enright,,Martin Dennis,Claire Downes,
,,https://movie.douban.com/subject/20438898/,剧情/悬疑,2012,,埃罗·阿索林,阿玛雅·萨拉曼卡,,3,,,,,,8,8.5,,, 70分钟,,,,,荣·冈萨雷斯,,,西班牙,,,,,大饭店 第二季,,,,20438898,,,631,,,,2012-10-03(西班牙),Adriana Ozores,,Carlos Sedes,Eligio R. Montero,
,,https://movie.douban.com/subject/26667081/,剧情/喜剧/古装,2017,,朱晨丽,蔡思贝,,1,,,,,,25,4.5,,, 40分钟,,"2017年1月2日
[2]",,逢星期一至星期五pm20:30—21:30,洪永城,,,香港,,,,,味想天开,香港电视广播有限公司,,,26667081,,,429,,高清翡翠台,,2017-01-02(香港),黄子衡,,庄伟建,黄秉怡,
,,https://movie.douban.com/subject/25931749/,剧情/家庭,2014,,欧耀兴,胡诺言,,1,,,,,,12,8.2,,, 40分钟,,,,,于洋,,,香港,,,,,我们的天空,,,,25931749,,,528,,,,2014-07-20(香港),姚子羚,,欧耀兴,梁立人,
,,https://movie.douban.com/subject/3115198/,剧情/古装,2006,,张亚坤,周杰,,1,,,,,,29,6.1,,,,,,,,曹颖,,,中国大陆,,,,,桃花扇传奇,,,,3115198,,,219,,,,2006,薛佳凝,,鲁晓威,王琛,
,,https://movie.douban.com/subject/25928946/,剧情/爱情,2014,,安哲,安心亚,,1,,,,,,13,8.2,,, 100分钟,,,,,蓝正龙,,,台湾,,,,,妹妹,,,,25928946,,,1229,,,,2014-08-08(台灣),莫允雯,,陈戎晖,徐誉庭,
,,https://movie.douban.com/subject/3074719/,剧情/爱情/家庭,2005,,常浩,刘钧,,1,,,,,,19,6.9,,,,,,,,陈小艺,,,中国大陆,,,,,大姐,,,,3074719,,,279,,,,,李歌,,张今标,刘一兵,
,,https://movie.douban.com/subject/3003188/,剧情/爱情/家庭,2008,,王菁华,丁嘉丽,,1,,,黄金档,,,44,8.1,,, 40分钟,,,,19:00,归亚蕾,,,中国大陆,,,,,活着真好,,,,3003188,,,152,,央视八套,,2008,赵军,,管虎,赵冬苓,
,,https://movie.douban.com/subject/2365072/,,1994,,林芷筠,李绮红,,1,,,,,,20,6.7,,,,,,,,黎明,,,香港,,,,,老师早上好,,,,2365072,,,566,,,,,简佩筠,,徐遇安,何群娥,
,,https://movie.douban.com/subject/2286848/,剧情/喜剧/爱情,2004,,宫地真绪,二宫和也,,1,,,,,,11,7.5,,,,,,,2004年7月8日,深田恭子,,,日本,,,,,阿南的小情人,朝日电视台,,,2286848,,,2226,,,,2004-07-08(日本),田边诚一,,佐藤嗣麻子,中园美保,
,,https://movie.douban.com/subject/11639160/,古装,2012,,王莎莎,范鸿轩,,1,,,,,,40,7.1,,, 45分钟,,,,2012年8月4日,金超群,,,中国大陆,,,,,包青天之开封奇案,上海天誉影视文化传媒有限公司,,,11639160,,,458,,浙江金华教育台,,2012-08-04(中国大陆),何家劲,,何中华,金超群,
0,5.142857142857143,https://movie.douban.com/subject/6801452/,爱情/历史,2012,,肖轶,刘佩琦,,1,,,中国蓝剧场,0,CSM46,33,6.4,,全国网, 42分钟,,,,2013年6月24日,叶璇,5.0,,中国大陆,,0,,,第九个寡妇,博纳影业、博海影视、强视传媒、任泉工作室等,,0,6801452,,,448,,浙江卫视,,2012-10-22(中国),李东学,,黄建勋,严歌苓,
,,https://movie.douban.com/subject/6527262/,剧情/家庭,2012,,赵龙豪,姚笛,,1,,,,,,36,7.8,,, 40分钟,,,,2012年1月1日 晚19:40,巍子,,,中国大陆,,,,,光荣大地,,,,6527262,,,472,,北京卫视,,2012-01-01,杜源,,齐星,齐星,
,,https://movie.douban.com/subject/6308210/,悬疑/奇幻,2017,,布鲁斯·兰利,艾米莉·布朗宁,,1,,,,,,10,0,,, 60分钟,,,,,瑞奇·惠特尔,,,美国,,,,,美国众神,,,,6308210,,,12,,,,2017-04-30(美国),伊恩·麦柯肖恩,,大卫·斯雷德,尼尔·盖曼,
,,https://movie.douban.com/subject/5977389/,喜剧/爱情,2011,,佐佐木希,杏,,1,,,,,,4,7.3,,, 45分钟,,,,,佐藤隆太,,,日本,,,,,求婚兄弟～按出生顺序 男人结婚的方法～,,,,5977389,,,1908,,,,2011-02-21(日本),小池彻平,,铃木雅之,卫藤凛,
,,https://movie.douban.com/subject/5958609/,喜剧,2011,,孙晓鹏,徐海乔,,1,,,,,,25,7.4,,, 47,,,,2011年2月1日,王磊,,,中国大陆,,,,,大学生士兵的故事,空军政治部电视艺术中心,,,5958609,,,516,,央视八套,,2011-02-01,顾宇峰,,尚敬,徐君东,
,,https://movie.douban.com/subject/5397541/,剧情/爱情/武侠,2011,,米雪,董洁,,1,,,,,,37,5.3,,, 40分钟,,,,,潘粤明,,,中国大陆,,,,,新萍踪侠影,南京传奇影业、江苏中天龙文化,,,5397541,,,326,,,,2011-08-06,刘松仁,,李惠民,梁志明,
,,https://movie.douban.com/subject/4317612/,犯罪/剧情/悬疑,2010,,Luke Mably,Marisol Nichols,,1,,,,,,13,6.7,,, 42分钟,,,,,Frank Grillo,,,美国,,,,,狼门血影,ABC电视台,,,4317612,,,995,,,,2010-06-20(美国),Rhona Mitra,,Terry McDonough（Pilot）等,Grant Scharbo（Creator）,
,,https://movie.douban.com/subject/2074653/,剧情,2006,,绪形拳,小泉今日子,,1,,,,,,7,6.3,,, 45分钟,,,,,长泽雅美,,,日本,,,,,水手服与机关枪,,,,2074653,,,1291,,,,2006-10-13(日本),堤真一,,平川雄一朗,泉吉紘,
,,https://movie.douban.com/subject/2287321/,喜剧/爱情/武侠,1997,,陈孝萱,焦恩俊,,1,,,,,,28,7.2,,, 46分钟,,,,,张卫健,,,台湾,,,,,江湖小子,,,,2287321,,,229,,,,1997,陈德容,,馬亞民,刘骐,
,,https://movie.douban.com/subject/2282464/,剧情,2005,,孙莉,黄磊,,1,,,,,,30,6.5,,,,,,,,徐熙媛,,,中国大陆/台湾,,,,,夜半歌声,,,,2282464,,,406,,,,2005,何润东,,黄磊,黄磊,
,,https://movie.douban.com/subject/2274935/,剧情/悬疑,2002,,大仓孝二,堂本光一,,1,,,,,,10,7.1,,,,,,,,深田恭子,,,日本,,,,,遥控刑警,日本电视NTV,,,2274935,,,1638,,,,2002-10-12(日本),名仓润,,佐藤东弥,树林伸,
,,https://movie.douban.com/subject/3206684/,剧情/古装,2003,,保剑锋,徐筠,,1,,,,,,40,7.3,,,,,,,2007年1月29日,钟夫翔,,,中国大陆,,,,,青天衙门,华谊兄弟传媒集团,,,3206684,,,225,,浙江卫视,,2003,施羽,,端木林,程路,
,,https://movie.douban.com/subject/26891458/,喜剧/爱情,2017,,孔升妍,朴慧秀,,1,,,,,,16,5.3,,, 70,,,,2017年1月16日,延宇振,,,韩国,,,,,内向的老板,Studio Dragon、KBS Media[1],,,26891458,,,482,,韩国tvN有线电视台,,2017-01-16(韩国),尹博,,宋贤旭,朱华美,
,,https://movie.douban.com/subject/26834762/,剧情/同性,2016,,Andrew Creer,Ben Kindon,,1,,,,,,4,8.4,,, 50分钟,,,,,Elias Anton,,,澳大利亚,,,,,梭鱼人生,,,,26834762,,,652,,,,2016-07-10(澳大利亚),Imran Adams,,罗伯特·康诺利,Christos Tsiolkas,
,,https://movie.douban.com/subject/6888715/,剧情/爱情,2017,,江语晨,刘诗诗,,1,,,,,,30,0,,, 44分钟,,,,,明道,,,中国大陆,,,,,天使的幸福,欢瑞世纪影视传媒股份有限公司[2],,,6888715,,,158,,,,2018,徐正曦,,王明台,林云海,
,,https://movie.douban.com/subject/6855097/,动画/奇幻,2012,,石田彰,井上和彦,,1,,,,,,13,9.4,,, 24分钟,,,,,神谷浩史,,,日本,,,,,夏目友人帐 第四季,,,,6855097,,,31745,,,,2012-01-02(日本),小林沙苗,,大森贵弘,村井贞之,
,,https://movie.douban.com/subject/6312221/,古装,2012,,康华,施予斐,,1,,,,,,53,4.1,,, 45,,2012年1月16日,,,安七炫,,,中国大陆,,,,,帝锦,上海东锦文化传播有限公司,,,6312221,,,174,,,,2012-01-16(中国大陆),林文龙,,金鳌勋,沐非,
,,https://movie.douban.com/subject/3036649/,剧情/爱情,2007,,谭洋,陈小艺,,1,,,,,,30,7,,,,,,,2008年4月17日,张国立,,,中国大陆,,,,,想爱都难,北京鑫宝源影视投资有限公司,,,3036649,,,233,,江苏城市频道,,2007,常铖,,张国立,高景文,
,,https://movie.douban.com/subject/2996549/,剧情/喜剧,2009,,Shiloh Fernandez,John Corbett,,3,,,,,,12,7.6,,, 30 分钟,,,,,Toni Collette,,,美国,,,,,倒错人生 第一季,,,,2996549,,,904,,,,2009-01-18(美国),Portia Doubleday,,Jason Reitman,迪亚波罗·科蒂,
,,https://movie.douban.com/subject/2995053/,剧情/古装,2005,,万弘杰,陈好,,1,,,,,,46,7.2,,,,,,,2006年11月1日,唐国强,,,中国大陆,,,,,大敦煌,五洲传播中心，中央电视台,,,2995053,,,217,,,,,巍子,,陈家林,张锐,
,,https://movie.douban.com/subject/2981405/,剧情/爱情,2007,,保剑锋,高圆圆,,1,,,海豚第一剧场,,,36,7.1,,, 40分钟,,,,2008年9月2日每晚19点30,杜淳,,,中国大陆,,,,,爱无悔,,,,2981405,,,214,,安徽卫视,,2007-12-21,刘德凯,,赖水清,李晓苹,
1.3575000000000002,1.1333333333333333,https://movie.douban.com/subject/25899362/,真人秀,2014,,陈赫,王祖蓝,,1,,,,4.4188888888888895,CSM50城市网收视情况,15,7.6,,CSM全国网收视情况, 90分钟,,2014年10月10日起,,每周五晚21:10,邓超,1.1333333333333333,,中国大陆,,2.6281999999999996,,,奔跑吧兄弟 第一季,,,8.3528,25899362,,,19461,,浙江卫视,,2014-10-10(中国大陆),王宝强,,陆浩,俞杭英,
,,https://movie.douban.com/subject/2054355/,剧情,2006,,市川实日子,森田刚,,1,,,,,,9,6.8,,,,,2006-01-14,,,东山纪之,,,日本,,,,,美食侦探,日本电视台（NTV）,,,2054355,,,1145,,,,2006-01-14(日本),京野琴美,,次屋尚,寺泽大介,
,,https://movie.douban.com/subject/3820554/,剧情/科幻/悬疑,2007,,迪恩·安德鲁斯,菲利普·格伦尼斯特,,2,,,,,,8,9.2,,, 60分钟,,,,,约翰·西姆,,,英国,,,,,火星生活 第二季,,,,3820554,,,811,,,,2007-02-13(英国),利兹·怀特,,S·J·克拉克森,托尼·乔丹,
,,https://movie.douban.com/subject/3778400/,喜剧,2004,,李颖 Ying Li(I),李颖,,1,,,,,,80,6.2,,, 20分钟,,,,,巩汉林,,,中国大陆,,,,,巴哥正传,北京英氏影视艺术有限责任公司,,,3778400,,,380,,,,2004-06-10(中国大陆),虞梦,,英达,王少雄,
,,https://movie.douban.com/subject/3754934/,剧情/家庭,2010,,科尔·史密斯,施瑞·阿普莱碧,,2,,,,,,13,7.6,,, 60 分钟,,,,,布丽特·罗伯森,,,美国,,,,,不期而至 第一季,,,,3754934,,,1417,,,,2010-01-18(美国),克里斯托弗·普拉哈,,Gary Fleder,Liz Tigelaar,
,,https://movie.douban.com/subject/3660892/,剧情,2009,,姜华,刘恺威,,1,,,,,,26,6.6,,,,,,,,陈松伶,,,中国大陆,,,,,单亲妈妈,北京拉风影视投资有限公司,,,3660892,,,279,,,,2009-03-02(中国大陆),陈莎莉,,张自强,马广源,
,,https://movie.douban.com/subject/3610764/,喜剧/家庭,2007,,尹相杰,李建华,,1,,,,,,100,6.7,,, 25分钟,,,,,蔡明,,,中国大陆,,,,,马大姐新传,,,,3610764,,,375,,,,2007-12,虞梦,,英达,束焕,
,,https://movie.douban.com/subject/3609156/,,2009,,那维勋,黄品源,,1,,,,,,26,8.1,,, 40分钟,,,,2009.03.16-03.19,屈中恒,3.2857142857142856,,台湾,,2.0614285714285714,,,老王同学会,台湾三立电视公司,,,3609156,,,389,,,,2009-03-16,庹宗康,,沈怡,王伟忠,
,,https://movie.douban.com/subject/2391889/,剧情,2001,,杨恭如,关咏荷,,1,,,,,,40,7.7,,, 40分钟,,,,,钟镇涛,,,香港,,,,,侠骨仁心,,,,2391889,,,583,,,,2000年,冯德伦,,林健龙,邓特希,
,,https://movie.douban.com/subject/25823668/,剧情/历史/战争,2014,,伊恩·麦克迪阿梅德,Simon Coury,,1,,,,,,3,8.5,,, 60分钟,,,,,Nicholas Asbury,,,英国,,,,,战前37天,BBC,,,25823668,,,1069,,,,2014-03-06,Niall Cusack,,Justin Hardy,Mark Hayhurst,
,,https://movie.douban.com/subject/3196996/,剧情,2008,,五十岚隼士,真矢美纪,,1,,,,,,8,6.8,,,,,,,,佐佐木藏之介,,,日本,,,,,王牌男公关,朝日ANB,,,3196996,,,1854,,,,2008-10-17(日本),三浦翔平,,高桥伸之,荒井修子,
,,https://movie.douban.com/subject/19962585/,剧情/家庭,2013,,冯嘉怡,胡可,,1,,,,,,40,5.5,,,,,,,,沙溢,,,中国大陆,,,,,孩奴,,,,19962585,,,285,,,,2013-09-27(中国大陆),王一楠,,谢鸣晓,王海威,
,,https://movie.douban.com/subject/11504650/,剧情,2013,,陈秀珠,麦长青,,1,,,,,,20,6.3,,, 43,,2013年2月18日,,"逢星期一至五

21:30－22:30（含广告）",陈展鹏,,,香港,,,,,心路GPS,香港电视广播有限公司,,,11504650,,,1320,,"翡翠台
及
高清翡翠台

马来西亚Astro On Demand剧集

澳州翡翠卫星台

美国翡翠娱乐台",,2013-02-18(香港),李司棋,,李艳芳,刘枝华,
,,https://movie.douban.com/subject/10549292/,剧情,2012,,间宫祥太朗,速水直道,,1,,,,,,9,4.9,,, 30分钟,,,,,川口春奈,,,日本,,0,,,放学后再推理,东京广播公司,,,10549292,,,631,,,,2012-04-23(日本),入山法子,,武藤淳,泉澤陽子,
,,https://movie.douban.com/subject/7163066/,剧情,2012,,劳伦·艾波罗丝,詹姆斯·伍兹,,1,,,,,,2,6.6,,,,,,,,艾伦·伯斯汀,,,美国,,,,,昏迷,,,,7163066,,,1178,,,,2012-09-03,吉娜·戴维斯,,迈克尔·塞洛蒙,约翰·J·麦克劳克林,
,,https://movie.douban.com/subject/5996819/,剧情/爱情,2011,,吴京安,吴越,,1,,,,,,24,7.1,,, 40分钟,,,,2011年5月6日,佟大为,,,中国大陆,,,,,远远的爱,北京星梦工场文化传媒有限公司,,,5996819,,,343,,北京卫视,,2011-02-24(中国大陆),董博文,,姚晓峰,徐君东,
,,https://movie.douban.com/subject/3036663/,剧情/爱情,1999,,于佳卉,张玉嬿,,1,,,,,,41,6.6,,,,,,,,张晨光,,,台湾,,,,,王宝钏与薛平贵,浙江华策影视股份有限公司,,,3036663,,,254,,,,1999-06-28,王伯昭,,冯凯,林霖,
